Index,House_No,Location,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
1694,House_1694,Countryside,14.63739922,23.44256,17.8105386,0,0.307241961,4.158089912,81.58441348,6.917446533,23,399.2017075,19.57096084,183.3804244,17.82336368,29326.84733
1695,House_1695,Suburb,36.75344223,34.50837455,22.64482375,1,0.611362419,8.296452457,72.49340235,2.734691565,3,447.3056565,14.27020826,201.4193892,28.65402524,79154.6518
1696,House_1696,City Center,6.817230939,3.010387221,9.283877293,0,0.663455694,7.856839258,61.89226066,3.722535643,4,514.7322051,18.61519282,132.9017273,23.93363818,109865.1333
1697,House_1697,Countryside,2.581190695,96.14923246,13.43914969,0,0.877722296,8.807159544,15.92848877,2.185937997,16,452.439081,15.92110669,12.65098027,31.60928779,44750.68682
1698,House_1698,Suburb,13.51662892,66.78679067,12.16415029,1,0.653682482,5.867343966,83.75896198,4.4467031,24,468.3593137,12.69753485,173.2218207,1.458338124,57818.84338
1699,House_1699,Suburb,96.31151116,93.32050878,29.52268392,1,0.582703536,7.364383763,93.65465295,2.83283777,4,212.0335192,14.02142606,262.0365243,27.8239372,45844.34991
1700,House_1700,Suburb,54.95295359,26.54964074,8.767468702,1,0.644040976,5.224263942,14.55954726,6.795981583,20,326.8100846,19.94003739,275.9783642,13.44354105,99652.44622
1701,House_1701,City Center,96.58221612,61.14636112,8.84451715,1,0.856740378,4.106209428,49.33587181,9.950545938,20,355.348329,20.95930698,2.603458754,9.744663456,2244.394488
1702,House_1702,Countryside,43.24978783,67.84999683,10.63644626,0,0.797026887,5.658455598,26.62998546,1.108082468,13,693.5442689,14.82821812,320.4211099,32.24841329,39822.9586
1703,House_1703,Suburb,31.18161331,31.75497003,16.93782244,1,0.49378724,3.994494092,75.69780744,5.86827832,21,347.7838692,13.90360938,196.9662457,4.479627236,127849.2683
1704,House_1704,City Center,50.61418628,84.8109235,7.569682328,0,0.442352618,8.892267737,72.44133396,6.162999378,17,648.2894244,12.26724504,208.2981446,9.909941759,79158.77289
1705,House_1705,City Center,43.95116886,94.71614629,27.45869821,0,0.457580167,3.577478947,14.94762694,9.227879107,23,352.3681003,21.47697389,384.6974753,8.945639303,5674.969892
1706,House_1706,City Center,10.56646843,88.48551177,7.970566946,0,0.602652624,6.535270341,87.82569985,5.554048013,16,248.0551655,18.83854925,113.7844635,17.37319236,91505.25423
1707,House_1707,Countryside,64.08263147,73.90669759,26.87447195,0,0.746429671,6.758783132,18.91633333,5.893312777,17,323.8086995,21.57030105,304.6607956,13.5711346,49639.67444
1708,House_1708,City Center,21.60381825,27.74646797,3.104251909,0,0.601931524,6.228477257,79.92864354,5.244875212,6,336.4141925,20.63849183,229.9104983,29.09826437,-59231.48894
1709,House_1709,City Center,61.95879549,28.16160421,19.69688107,0,0.340677837,6.973115314,46.2410556,3.420138741,3,689.1242969,15.40466593,280.3193846,28.27542534,89016.2571
1710,House_1710,Countryside,65.02010924,96.33603204,27.20956555,1,0.73414842,3.69708465,33.49895706,1.504262199,20,537.1457528,13.12683046,167.1269807,13.69336475,103785.3145
1711,House_1711,Countryside,15.20248531,1.028449594,5.062483152,0,0.783582077,6.330111145,16.665687,4.67791914,24,665.8404978,16.99056795,111.6830156,18.04225027,91100.43227
1712,House_1712,City Center,6.134962711,71.60499732,29.0498088,0,0.473698719,4.723275427,17.59381136,1.473323241,4,617.4975111,12.26813798,218.4503809,9.108419183,139057.2583
1713,House_1713,City Center,78.07615861,70.62461626,13.58650081,0,0.698475444,8.64105638,66.52716492,5.954432225,8,489.2992453,13.49916628,149.9764585,27.16256112,125834.0659
1714,House_1714,Suburb,45.98004238,62.26895409,28.37145325,1,0.555955141,7.572429921,55.49260841,3.765642789,20,537.6939621,14.33432629,89.16447153,16.45268687,57330.62046
1715,House_1715,Countryside,5.816379551,99.01088461,20.30460131,1,0.833471613,8.835086893,13.08645674,5.802421614,9,512.4185968,18.65646596,335.6944592,6.180218073,233482.7189
1716,House_1716,Countryside,99.48663172,31.18794358,9.047606096,0,0.807135335,3.225336418,12.15708818,2.20867268,22,533.1315131,17.09877474,190.332638,5.963354185,72449.86275
1717,House_1717,Suburb,5.7780561,33.99718638,5.649075748,1,0.615259199,4.710799051,8.158746903,9.393669692,1,332.3868323,15.02419556,338.9262965,13.57050646,103772.0182
1718,House_1718,City Center,69.50352289,7.893940295,9.112051387,0,0.714903327,4.17253552,74.63296739,9.050691192,13,404.0625671,17.64768399,189.6126329,30.14567612,-1994.406423
1719,House_1719,City Center,98.36789253,44.27981365,2.790522278,1,0.830009821,3.066927524,71.47632644,2.709968583,2,496.3079058,13.25202649,222.7190791,1.994669109,-18291.39915
1720,House_1720,City Center,23.91801042,26.10485262,4.31603899,0,0.597430206,4.453954381,6.784668095,4.09099855,23,217.9642325,19.55708127,398.1120965,11.05321303,24533.03178
1721,House_1721,City Center,14.22493687,34.33867022,3.13981321,1,0.487950444,7.072655901,56.46673748,6.521434947,10,441.4174507,19.12035139,380.6016848,7.336960197,156549.6721
1722,House_1722,Suburb,12.13849394,83.45717903,12.68830631,1,0.752199683,4.386533533,9.382939369,1.861175866,23,629.8634667,14.16502676,108.6759483,38.30263503,138659.9203
1723,House_1723,Countryside,30.32751476,93.54845135,23.86735129,1,0.432039753,6.054020673,90.47083129,4.19111039,19,446.1838638,18.06391556,347.4621546,28.50598255,90406.27478
1724,House_1724,Countryside,10.1045811,18.5733072,4.241506626,0,0.533118689,8.32690869,90.8046245,3.260010581,17,476.1616843,17.03302604,156.1613935,10.09607468,125778.3447
1725,House_1725,City Center,69.21613417,37.25089316,3.909612995,0,0.819436342,7.162547522,70.12506599,9.239650558,24,300.9525603,12.60816312,28.49949516,9.090962832,147053.2672
1726,House_1726,Suburb,6.229179813,92.86305621,19.30286849,0,0.734653404,5.367774419,92.69270322,8.672595727,13,597.171672,14.78153917,230.3124059,34.46319127,137027.1387
1727,House_1727,City Center,50.94221281,6.180846069,5.915489459,1,0.542286603,5.234813633,81.33385001,6.218494671,14,379.439144,21.99482704,390.8207438,8.41884116,11137.55122
1728,House_1728,City Center,99.66968539,9.236052811,2.928301143,1,0.428846701,5.734414884,83.02531902,5.683117032,11,678.2937767,12.99535661,389.7254748,39.88530881,128921.6016
1729,House_1729,Suburb,81.39702695,16.27909892,5.005457346,0,0.513581034,4.062248646,57.40107721,9.376532151,10,696.8574041,17.06411307,50.58615126,12.00982168,43308.60178
1730,House_1730,Suburb,61.52194382,59.52128341,27.71194188,1,0.47046249,6.804004604,31.29986062,9.391850047,7,658.0002713,20.49333755,308.4946666,4.28897588,155645.6571
1731,House_1731,Countryside,30.62536208,15.0472271,24.64413758,0,0.405653573,5.184916915,22.5621124,9.723971128,10,242.4383724,15.00651873,321.1332177,27.94673387,14395.77757
1732,House_1732,Countryside,62.38958363,96.80763815,10.62193687,0,0.745999748,8.114192096,33.39280218,2.128409957,24,366.5915777,14.60708639,147.4979137,24.77606891,145563.0343
1733,House_1733,City Center,52.70414639,44.67145273,19.67462302,0,0.451241932,7.53931596,63.22104758,2.445020297,1,672.5688176,20.90793052,263.4380725,39.99306445,3174.509747
1734,House_1734,City Center,42.60833839,50.15179604,16.11827021,0,0.572500482,6.663078985,18.09299705,7.090630288,14,602.2666474,15.04829947,195.2637913,32.28134403,131893.4292
1735,House_1735,Countryside,13.07103767,24.66586158,20.3137279,1,0.531515668,5.185213336,26.60538343,5.872910289,3,655.5917947,18.51493311,91.15723908,17.72462479,113680.6174
1736,House_1736,Suburb,88.66042152,47.09602524,20.48013457,1,0.889246427,4.25959099,47.33802542,1.166193144,13,486.2765968,19.40312984,304.5057125,27.38784648,-31126.16527
1737,House_1737,City Center,44.97846488,66.19136326,18.86202045,1,0.534655346,7.656911185,24.07195975,1.557775324,2,440.1987941,19.88617749,105.1010831,32.89612869,148447.9787
1738,House_1738,City Center,19.46225118,75.1177137,7.983041056,0,0.34798949,5.918454594,59.2757233,8.99272344,17,253.2481585,21.94759637,136.1791012,21.03533449,35457.82576
1739,House_1739,Suburb,36.77593509,75.38680827,1.170192623,1,0.353895452,4.348500229,92.39442682,8.81983716,21,619.7357712,20.0319207,76.00736197,11.64198658,131633.6085
1740,House_1740,City Center,41.41297525,57.78911127,13.66700346,0,0.654452233,4.17104769,75.0608472,4.215438298,3,572.5707742,18.57012157,287.7085215,9.194120049,81457.67638
1741,House_1741,Suburb,82.75378956,90.4359775,26.72921654,0,0.659618131,3.992405427,66.9762348,9.019455552,15,229.4383015,20.95463558,183.4896215,12.51597603,-1456.229305
1742,House_1742,Countryside,73.36143806,81.74078473,17.08491776,0,0.551255394,7.662967177,58.68942612,6.34307567,8,304.7072948,21.05744636,177.3493019,34.07468249,27221.7357
1743,House_1743,Countryside,76.93048936,75.70481147,24.97173125,0,0.559106215,4.373923112,49.30684302,8.253150823,6,478.6387817,21.73166458,241.8251468,15.83686253,257656.2066
1744,House_1744,Countryside,1.103126443,5.560552168,29.74873029,0,0.33235955,6.159853581,19.4698221,4.84687964,9,542.201201,19.76465264,62.9053789,12.17990218,214565.3591
1745,House_1745,Countryside,41.61539982,0.687796222,4.908486124,0,0.609927906,5.709278166,89.57633509,2.020584946,11,268.8351321,13.94927331,359.2615559,32.42960188,55806.19031
1746,House_1746,Countryside,48.13441516,21.24472772,20.75332917,1,0.602843685,6.477665395,25.6050642,4.903543564,22,322.4124092,19.09806089,186.0435825,2.244893329,124136.792
1747,House_1747,City Center,1.919227682,66.35235939,20.22880721,1,0.389729591,8.262929402,10.03957888,5.115698182,2,296.5551059,12.75128442,146.6107435,24.16437257,168232.7693
1748,House_1748,Countryside,25.98132087,41.11974889,29.39866342,1,0.362303632,8.20648434,75.25150274,5.958497745,9,309.9985763,15.17962928,50.67624356,35.07164032,27203.08212
1749,House_1749,City Center,76.02898231,40.24062593,29.56802202,1,0.374143494,5.706456431,18.3859379,1.950244416,18,660.3565618,13.1580751,67.18168175,16.99326621,109362.3106
1750,House_1750,City Center,13.71097057,88.45868882,20.60035835,0,0.360616948,3.092197504,37.81770395,9.922616767,19,557.9097865,21.49942607,368.1441256,11.50340829,116034.7823
1751,House_1751,Suburb,53.53101315,89.55628481,7.308443759,0,0.665824917,5.558662834,3.800207901,3.197231387,22,568.5534902,15.38754112,182.6468134,20.17665371,92796.00918
1752,House_1752,City Center,21.5201872,90.91752641,23.95667514,1,0.417889591,6.637161225,14.56972631,2.786971632,18,596.9976554,19.13215646,288.8735677,28.98160954,152633.2427
1753,House_1753,City Center,1.212077464,31.38780765,3.210874026,1,0.450858091,6.346588555,18.14715945,5.74122627,5,378.2865213,17.71318436,32.20654106,21.14761696,99708.05097
1754,House_1754,Countryside,24.12014576,69.10558127,23.42097913,1,0.404143286,6.908016635,6.386602647,5.834873615,18,583.5923072,13.07511413,257.3858177,1.29792079,168223.0603
1755,House_1755,Countryside,97.58737549,27.16331813,27.30588372,1,0.874701183,3.924454395,66.00903871,4.95838664,12,689.2066972,17.61344448,368.6076769,4.054657688,77487.42551
1756,House_1756,Suburb,80.15371119,19.06098331,11.48500184,1,0.812770478,6.879210593,83.86377178,7.947029317,4,549.197123,18.61023543,119.9853804,29.1318085,-3055.325399
1757,House_1757,Suburb,95.95766443,18.46324573,18.91905885,1,0.438296902,4.095909712,37.95822523,5.649889607,15,408.3765561,20.81517257,231.6562003,16.59810206,102117.5536
1758,House_1758,City Center,48.78540439,34.21076209,12.90428196,1,0.496539776,7.503143884,87.5830712,6.487259096,11,558.1798929,12.70085642,376.0876417,31.60625742,148765.4435
1759,House_1759,Suburb,10.97361987,42.99576198,13.13295165,1,0.425935705,5.03452568,22.12131088,7.513717469,19,650.3973501,14.95633985,287.7290215,26.33010665,64260.29693
1760,House_1760,Countryside,54.7959489,83.09491711,9.311126673,0,0.595125576,7.2593726,33.21365193,1.225225914,5,264.3807718,18.92340944,24.93020095,23.67911754,21000.78097
1761,House_1761,Countryside,45.43773346,11.98910935,22.86388861,0,0.311766319,3.287193593,15.92296231,6.135797643,6,332.6473378,12.34331636,151.4948589,36.15363157,81034.48561
1762,House_1762,Countryside,84.43570827,73.49258474,28.08529692,0,0.702820805,5.447160154,62.43536035,8.957750241,13,659.6481077,14.03553456,34.30910243,1.831560866,101576.7403
1763,House_1763,City Center,9.808258078,53.14549142,28.22252578,0,0.61389489,7.230207134,42.5670895,1.156498686,23,673.1164502,14.18670396,344.5270385,7.046340095,128144.7103
1764,House_1764,City Center,48.8241137,28.79453427,5.243438546,1,0.839183357,4.361223098,61.71505134,4.646638934,10,442.0695636,18.69326413,248.6650805,25.35066226,67947.71932
1765,House_1765,Suburb,15.00486647,49.28195845,26.24230949,0,0.398635611,7.771722269,76.40581563,9.336047052,24,387.2754817,14.85960679,382.5526979,3.567293815,171534.4758
1766,House_1766,Countryside,32.46759269,29.99420698,22.12294324,1,0.782465548,6.784678399,55.02459859,4.178389621,14,341.3909028,17.99595662,7.902531674,26.15384892,99596.22991
1767,House_1767,City Center,73.73570774,59.60819552,7.585122021,0,0.775176609,6.525370633,63.13540514,5.128559418,4,449.3757705,21.65348447,169.2349479,39.380722,37379.80123
1768,House_1768,City Center,47.60181294,43.38439229,2.018538388,1,0.376308714,5.121293125,93.58978113,9.833872537,20,667.2655758,19.93242982,41.74563982,35.27351586,-24343.98105
1769,House_1769,Suburb,37.58882851,16.44055291,8.039918007,1,0.539135534,5.894708822,30.60736665,2.793914731,23,274.9048137,15.32902805,140.195129,24.04576004,54307.23746
1770,House_1770,Countryside,39.44762786,11.65830746,27.3662471,0,0.402091585,6.584095806,36.55722992,1.587296702,12,409.9153193,16.72399969,64.75472934,35.8650903,117564.2839
1771,House_1771,Countryside,45.94467684,54.66956821,18.99536025,0,0.4528323,5.834772683,72.05263281,8.734803318,15,655.8039285,14.00673902,131.517504,5.534457899,76886.25679
1772,House_1772,Suburb,78.50165438,90.24130333,21.63163983,1,0.457947705,7.189879944,61.51924619,8.816188071,10,374.5596351,12.1572001,327.7048019,18.73307243,132857.8631
1773,House_1773,Suburb,89.20846889,34.39576866,7.714570533,1,0.633741836,5.602181599,18.67475755,5.248700512,11,584.0407035,14.89715398,64.27973059,17.71836852,-250.6563806
1774,House_1774,Suburb,95.53346865,73.30001072,21.58164467,1,0.546846559,4.21363909,38.23858369,5.62786457,9,394.6298931,15.69408611,189.4659028,14.12145589,8325.232604
1775,House_1775,Suburb,78.69033863,65.86613549,0.843645188,0,0.868639682,4.283602697,47.3159633,8.522257327,11,602.4633392,17.64367173,368.6332536,1.007854527,22605.05073
1776,House_1776,Countryside,31.54068957,93.15549143,11.25964037,0,0.375822085,3.034822613,42.51959396,7.647035483,2,690.501175,21.44066649,399.5117151,35.75013173,45058.73989
1777,House_1777,Countryside,68.81347061,82.09810173,18.80260046,1,0.884215281,4.805746293,18.64920602,3.38634102,13,393.9110053,21.47852073,100.2564473,31.3305578,142564.8793
1778,House_1778,Suburb,43.76031241,56.66052589,4.382896966,0,0.438383184,7.493505843,92.51857909,1.152040196,22,622.5493273,12.70098299,374.2272683,26.46144311,201936.5674
1779,House_1779,City Center,25.4670622,65.70304982,24.69010723,1,0.763724362,7.764976253,76.46955741,5.317301463,8,694.2084124,18.1464568,104.5554723,6.02970691,169403.5702
1780,House_1780,City Center,84.08715794,89.83864666,7.050938964,0,0.503381956,4.214805253,48.65422738,8.730210935,21,691.9150715,12.42352651,165.4113996,15.75000021,-38314.9046
1781,House_1781,Countryside,3.842634896,39.95187846,19.56843338,0,0.385848837,8.754263981,68.3260418,9.06251209,21,416.8855408,18.48081075,351.1694449,37.0487529,62121.30829
1782,House_1782,Countryside,90.17619921,32.67947059,12.15591428,0,0.814733511,6.014416761,89.83098454,9.606035774,8,442.8805603,13.17703062,314.470442,25.0602546,-84893.86852
1783,House_1783,Suburb,46.14774646,1.081108364,17.88130786,0,0.48531654,8.501872494,14.48124009,8.916069139,1,351.7007808,21.46402825,342.9950229,24.53301092,109516.3026
1784,House_1784,City Center,63.72014768,82.65510742,3.223516579,0,0.695313243,7.240591691,25.78693202,6.220391998,6,357.0093819,20.64338683,320.1026717,36.61193642,154294.0049
1785,House_1785,Countryside,65.93539222,80.09807004,0.507383998,1,0.639866211,7.334600538,54.72742348,5.001450393,13,446.2353113,12.22328831,94.024402,22.83351527,128100.7785
1786,House_1786,City Center,89.51177407,10.44545181,27.28693282,1,0.583053786,3.510261728,80.10202676,7.973648619,9,300.259295,19.82131724,223.5180462,24.30730669,-45380.41959
1787,House_1787,Suburb,63.66696822,57.68573811,8.088900263,0,0.597491684,4.319946761,4.589234649,7.658394709,6,555.5616481,18.35897117,154.1002873,14.48291208,135419.2842
1788,House_1788,Countryside,61.39335848,46.39816982,24.59031008,1,0.739342748,3.052889,98.41779687,5.843290871,15,468.1542674,16.95369191,183.8843874,15.48619624,112978.0004
1789,House_1789,Countryside,6.665204056,11.87090955,29.98050901,1,0.352663748,7.296765843,46.03575369,1.785946353,23,649.0339286,18.02634487,61.58252085,27.73866763,171052.3592
1790,House_1790,City Center,51.84080219,98.05682271,6.34293774,0,0.700908397,5.066629731,36.56388292,9.334732121,16,605.2912169,18.7825006,126.3070237,13.49697345,132256.589
1791,House_1791,City Center,15.01690008,21.46958875,7.955122236,1,0.837487261,7.719915096,29.97971935,5.100422838,4,361.2355564,20.84457476,343.0588486,22.8052089,75083.77016
1792,House_1792,Countryside,73.74337687,6.723418009,19.88579363,0,0.334672918,5.03361732,18.26131406,4.270004037,17,452.9023115,19.67357661,359.023364,11.88867096,-19046.90432
1793,House_1793,City Center,51.22219208,59.48473795,28.96345904,1,0.384392004,7.916002514,79.36581698,6.666106557,9,575.2574638,17.75377819,244.0612336,7.47888428,169983.0123
1794,House_1794,City Center,68.02277792,73.88666771,27.47443045,1,0.729979162,3.784189522,95.58600231,7.064541651,12,296.6000637,20.24615661,199.3069028,18.7216959,94345.617
